post_id,username,platform,post_type,post_date,likes,comments,shares,engagement_rate,sponsorship,brand_name,revenue_generated,ad_spent,category,region,follower_count,campaign_duration_days
P4103,@travelwithsam,TikTok,image,2023-01-30,42652.0,None,None,None,Yes,None,4455.71,1731.91,finance,Germany,None,9999.0
P6569,@finance_guru,Instagram,reel,2025-04-21,800336.0,2636.0,643.0,None,Yes,Tata,939.73,411.609996,food,Germany,500.0,25.0
P7672,@travelwithsam,LinkedIn,video,2023-08-06,20829.0,None,1609.0,None,No,Cocacola,1940.95,None,tech,Usa,10000.0,None
P9264,@the_real_amy,Twitter,video,2025-05-07,3654.0,None,1264.0,0.5,No,Nike,1525.22,825.65,travel,Usa,500.0,9999.0
P7664,@travelwithsam,YouTube,image,2023-05-20,24611.0,None,1909.0,None,None,Cocacola,23.27581154192967,None,fitness,Usa,1200000.0,9999.0
P8900,@finance_guru,Instagram,text,2025-08-30,42668.0,2938.0,140.0,5.66,No,Adidas,3921.01713,1922.704218,food,Usa,212330.0,22.0
P9270,@jdoe,Instagram,image,2022-10-14,265140.0,None,None,None,No,Apple,1103.132967,322.8326103,finance,Uk,500.0,9.0
P3843,@sarah123,LinkedIn,image,2025-05-31,1749017.0,None,None,None,No,Nike,25.822813345356177,7.247520288548242,food,Uk,1776267.0,16.0
P8580,@travelwithsam,Twitter,text,2024-03-03,1276410.0,None,None,None,No,Pepsi,3273.769032,None,fitness,Usa,1498118.0,36.0
P4425,@sarah123,TikTok,text,2022-03-17,7227.0,None,856.0,3.4,No,Google,3804.18,None,finance,India,500.0,9999.0
P4734,@alex,LinkedIn,video,2022-05-14,3040.0,None,686.0,None,None,Apple,28.482867448151488,1319.676842,fitness,Usa,1200000.0,9999.0
P9491,@techietom,Twitter,reel,2024-04-13,1112384.0,None,660.0,12.73,Yes,Adidas,4960.1592,15.344454463480613,tech,Usa,49604.0,9999.0
P3694,@finance_guru,TikTok,video,2024-05-17,None,None,987.0,13.27,Yes,Tata,3.18394950405771,7.128944995491434,fashion,Usa,10000.0,32.0
P8184,@sarah123,Instagram,image,2023-11-15,None,968.0,589.0,None,Yes,Google,4049.892417,1870.12,fashion,Australia,4965952.0,9999.0
P1855,@alex_99,Instagram,reel,2022-05-15,842296.0,None,1343.0,1.37,Yes,Nike,51.710324616771864,1695.38,fashion,Australia,258181.0,9999.0
P6377,@jdoe,Twitter,image,2023-11-27,None,None,1776.0,None,None,Tata,1203.904321,14.066952209197476,food,Canada,500.0,9999.0
P1991,@lifestylelina,TikTok,reel,2023-01-16,44311.0,3602.0,1603.0,None,None,Sony,4.328223624887286,251.9632524,travel,Canada,10000.0,32.0
P4594,@johndoe,TikTok,video,2022-03-08,1427176.0,1914.0,1093.0,None,Yes,Adidas,27.105951307484222,662.2908689,finance,Uk,4572343.0,None
P8215,@alex,Instagram,text,2022-03-03,1475035.0,3713.0,955.0,7.05,Yes,Nike,1233.14,8.474075743913437,fashion,Uk,10000.0,None
P3248,@johndoe,LinkedIn,image,2022-12-27,1143445.0,None,57.0,14.63,No,Samsung,11.598286744815148,5.906221821460775,travel,India,4169462.0,22.0
P7131,@travelwithsam,Twitter,video,2023-01-24,498465.0,2774.0,None,None,No,Apple,2308.21,1321.81743,finance,Usa,None,None
P2062,@sarah123,TikTok,reel,2023-05-03,1654205.0,None,1287.0,None,None,Adidas,2957.263068,3.3476104598737604,tech,Usa,500.0,9999.0
P4840,@the_real_amy,TikTok,image,2023-03-01,554179.0,None,None,None,None,None,936.04,10.894837691614066,food,Canada,10000.0,None
P8660,@travelwithsam,Twitter,image,2024-08-10,25592.0,None,None,None,No,Pepsi,828.19,169.52,travel,Germany,500.0,None
P2168,@travelwithsam,TikTok,image,2023-07-21,None,None,None,None,None,Netflix,1.942741208295762,1290.71,tech,Germany,309123.0,12.0
P1194,@sarah123,YouTube,text,2023-08-01,20103.0,2562.0,None,None,Yes,Cocacola,1287.62,None,finance,Germany,500.0,None
P8187,@finance_guru,Twitter,text,2023-01-20,286994.0,4725.0,None,None,Yes,Google,42.36057258791704,1174.007278,food,Uk,500.0,40.0
P3279,@finance_guru,YouTube,text,2023-10-30,118752.0,285.0,None,2.17,No,Adidas,1562.58,1317.7,travel,Canada,None,6.0
P1525,@the_real_amy,TikTok,image,2022-12-18,None,None,None,None,Yes,None,4.118124436429215,None,tech,Australia,None,38.0
P3115,@lifestylelina,TikTok,text,2024-04-21,None,2556.0,1677.0,None,No,Nike,16.39990982867448,11.8213480613165,tech,Germany,10000.0,33.0
P8302,@techietom,LinkedIn,reel,2023-07-19,None,None,360.0,5.9,No,Tata,7.8110910730387735,18.437669071235348,fashion,Uk,2657525.0,27.0
P3942,@alex_99,TikTok,reel,2025-06-09,None,2496.0,None,None,Yes,Pepsi,2328.012572,None,tech,Australia,500.0,52.0
P4559,@lifestylelina,Instagram,text,2025-07-10,1926198.0,None,None,None,No,Adidas,958.0493786,None,fitness,India,1245125.0,9999.0
P7499,@finance_guru,Instagram,reel,2024-02-20,None,2190.0,None,1.24,Yes,Nike,2546.75,3.7195671776375114,finance,Australia,500.0,37.0
P2646,@alex,YouTube,text,2022-11-27,24819.0,None,1262.0,10.67,No,Samsung,18.81424706943192,136.4743424,fitness,Australia,2982948.0,9999.0
P2684,@the_real_amy,YouTube,video,2024-06-24,None,1826.0,None,None,Yes,Nike,3829.77,None,travel,India,None,9999.0
P2035,@travelwithsam,YouTube,image,2022-01-30,1222437.0,None,None,0.88,No,Nike,3.278742110009017,1857.64,fashion,Usa,10000.0,9999.0
P3844,@johndoe,LinkedIn,video,2023-03-14,40461.0,4494.0,1428.0,None,Yes,Adidas,583.03,1253.572869,fashion,Canada,1200000.0,None
P6314,@alex,Twitter,reel,2022-07-28,None,None,1560.0,None,None,Google,1139.48,737.96,fashion,Uk,1200000.0,25.0
P3032,@travelwithsam,LinkedIn,video,2024-10-28,1791811.0,94.0,None,None,None,Adidas,18.304102795311092,None,tech,Australia,10000.0,46.0
P1648,@jdoe,Instagram,reel,2023-11-05,31055.0,None,380.0,9.33,None,Nike,8.238277727682597,3.415238954012624,fitness,India,1200000.0,None
P8344,@johndoe,YouTube,video,2025-05-25,48519.0,963.0,536.0,1.97,No,Google,33.63390441839495,1.7620604147880976,travel,India,1200000.0,None
P9801,@johndoe,Twitter,image,2024-02-21,None,None,1631.0,None,No,Adidas,22.779531109107303,845.3945146,fitness,Usa,2323023.0,None
P7812,@the_real_amy,Twitter,image,2022-01-27,1313261.0,3603.0,None,None,No,Samsung,25.871731289449958,961.69,fashion,India,500.0,None
P1945,@travelwithsam,LinkedIn,text,2023-12-15,571082.0,None,None,None,No,Google,4938.23,77.65,food,Usa,1200000.0,9999.0
P7297,@travelwithsam,Twitter,video,2022-01-26,None,4737.0,381.0,None,No,Cocacola,3173.22,1290.67,finance,Usa,3117310.0,9999.0
P4432,@travelwithsam,Twitter,image,2022-08-12,1633854.0,456.0,982.0,13.15,No,Nike,4157.26,1001.293644,fitness,Uk,10000.0,None
P3981,@travelwithsam,TikTok,text,2023-01-17,1865524.0,None,189.0,None,No,Samsung,57.81,9.419296663660955,fitness,Canada,10000.0,None
P5534,@techietom,LinkedIn,image,2023-08-24,23291.0,None,1575.0,2.87,No,Adidas,42.40306582506763,20.33983318304779,food,Usa,500.0,39.0
P6521,@alex_99,LinkedIn,image,2024-02-09,None,3292.0,819.0,None,No,Apple,3814.64,None,tech,Usa,500.0,None
P3275,@lifestylelina,Instagram,image,2022-07-01,None,None,None,None,Yes,Adidas,56.32326420198377,14.992786293958522,finance,Uk,500.0,9999.0
P6333,@alex,YouTube,image,2025-07-21,914037.0,1549.0,None,14.27,Yes,None,1873.727981,1739.706136,food,Usa,1546736.0,9999.0
P2426,@finance_guru,Twitter,video,2024-01-12,3716.0,None,None,11.11,No,Tata,19.998309287646528,1714.2,fitness,Uk,10000.0,None
P8803,@jdoe,Twitter,reel,2023-07-29,304366.0,None,649.0,13.46,Yes,Samsung,2436.734299,423.28,tech,Usa,1200000.0,9999.0
P5767,@alex_99,TikTok,reel,2023-04-23,1370660.0,3084.0,None,None,No,Nike,19.127592425608658,1532.674773,tech,Canada,1200000.0,50.0
P3069,@alex_99,LinkedIn,video,2024-05-03,47596.0,2385.0,None,11.13,Yes,Cocacola,3735.86,254.83,food,Usa,1200000.0,None
P1562,@techietom,YouTube,video,2025-05-16,503850.0,4798.0,1940.0,None,No,None,4269.19,None,travel,Australia,10000.0,9999.0
P7419,@lifestylelina,TikTok,video,2022-04-18,None,None,1587.0,None,No,Adidas,32.58566275924256,15.873309287646528,tech,Usa,500.0,9999.0
P1886,@jdoe,LinkedIn,reel,2022-07-19,697218.0,3804.0,1459.0,None,No,Cocacola,24.13288999098287,17.08104147880974,tech,Uk,1200000.0,9999.0
P3756,@jdoe,Instagram,image,2022-10-30,None,4200.0,191.0,None,None,Nike,16.805680793507666,18.13570784490532,fitness,Uk,500.0,9999.0
P3826,@alex,Twitter,video,2024-03-23,25000.0,None,None,2.78,Yes,Nike,630.8668848,13.37917042380523,fitness,India,1200000.0,9999.0
P7290,@travelwithsam,Twitter,reel,2023-07-15,714641.0,3897.0,None,None,Yes,Google,21.88232642019838,240.0,tech,Germany,None,28.0
P2922,@finance_guru,Instagram,reel,2022-11-05,1538454.0,None,None,8.61,None,Netflix,1659.883425,None,fitness,Canada,10000.0,9999.0
P1001,@the_real_amy,TikTok,text,2024-01-15,804590.0,3926.0,855.0,None,Yes,Apple,7.427862939585212,1305.28,finance,Usa,500.0,9999.0
P5910,@johndoe,LinkedIn,image,2023-01-05,None,2148.0,None,None,Yes,Google,8.366546438232643,1045.33,finance,Germany,10000.0,8.0
P5413,@johndoe,Twitter,video,2025-01-02,28758.0,3456.0,None,None,No,Cocacola,3130.45,5.872407574391343,food,Usa,4055947.0,9999.0
P6464,@johndoe,TikTok,reel,2022-05-16,1880752.0,None,147.0,6.35,Yes,Netflix,18.2143823264202,21.731289449954915,tech,Usa,3764955.0,None
P5440,@jdoe,LinkedIn,image,2024-12-19,10142.0,1674.0,None,None,No,Tata,55.207394048692514,210.01,fashion,Uk,None,None
P5380,@lifestylelina,LinkedIn,video,2025-09-08,28138.0,772.0,349.0,None,Yes,Cocacola,944.3287969,19.88322813345356,food,Usa,10000.0,None
P6123,@alex,TikTok,video,2023-09-18,1809375.0,None,1646.0,None,None,Adidas,40.002254283137965,7.980162308385934,finance,Uk,1200000.0,None
P9437,@alex_99,LinkedIn,reel,2024-11-07,248702.0,3719.0,1791.0,10.98,Yes,Google,867.31,None,travel,Australia,500.0,None
P7013,@techietom,LinkedIn,video,2024-12-08,1357008.0,1827.0,None,0.31,No,Tata,4558.89,1405.18,fashion,Usa,10000.0,14.0
P4562,@the_real_amy,TikTok,text,2023-03-13,1601352.0,None,377.0,None,Yes,Sony,893.9,1358.126346,tech,Uk,None,None
P9061,@jdoe,Instagram,reel,2023-12-28,1707828.0,3747.0,None,None,No,Nike,334.61,657.1,tech,Uk,2901237.0,None
P6795,@johndoe,Twitter,image,2024-06-17,33548.0,3983.0,None,None,Yes,Netflix,84.21,790.72,travel,Usa,10000.0,34.0
P3087,@travelwithsam,YouTube,image,2024-12-05,16905.0,None,935.0,None,Yes,None,2.8096257889990985,662.43,fashion,Australia,None,None
P3436,@jdoe,YouTube,image,2024-10-25,None,3243.0,None,3.79,No,Google,41.253381424706944,1533.46,fitness,Canada,10000.0,9999.0
P7980,@johndoe,Instagram,text,2025-07-21,12258.0,1567.0,None,0.67,No,Adidas,52.40126239855726,None,fashion,Usa,10000.0,None
P2650,@finance_guru,Instagram,video,2023-08-08,10736.0,None,942.0,None,Yes,Nike,1849.7,493.94,fashion,Usa,1200000.0,9999.0
P7292,@travelwithsam,TikTok,text,2023-05-03,28044.0,None,None,None,None,Nike,602.07,17.369251577998195,travel,Uk,10000.0,9999.0
P4140,@alex_99,LinkedIn,video,2024-12-28,23911.0,646.0,662.0,None,No,Cocacola,46.167718665464385,1851.0,finance,Uk,4827347.0,11.0
P1996,@travelwithsam,LinkedIn,text,2022-09-22,551157.0,None,None,None,None,Samsung,3167.83,1.5263751127141567,finance,Usa,2121039.0,9999.0
P1145,@johndoe,Twitter,image,2022-11-24,1234033.0,None,None,None,No,Google,54.767808836789904,1018.556735,food,Uk,None,9999.0
P5430,@techietom,Instagram,image,2025-08-02,None,None,None,None,Yes,Google,3555.860787,None,fashion,Germany,1200000.0,44.0
P5582,@alex,YouTube,text,2022-04-28,1152330.0,2468.0,1724.0,8.07,Yes,Tata,3260.795227,649.1237444,travel,Canada,1200000.0,3.0
P4796,@the_real_amy,Twitter,video,2025-06-04,None,22.0,412.0,None,Yes,Pepsi,1940.81,1268.611082,fashion,India,10000.0,None
P2137,@travelwithsam,YouTube,video,2022-12-30,None,1304.0,None,1.5,Yes,Nike,26.19477006311993,None,food,Uk,None,47.0
P2369,@the_real_amy,Instagram,image,2022-01-28,22663.0,None,1607.0,None,Yes,Adidas,4853.41,274.58,finance,Canada,10000.0,44.0
P1915,@jdoe,LinkedIn,text,2023-11-11,25860.0,448.0,1923.0,14.37,No,Adidas,2734.73,1.916140667267809,food,Australia,10000.0,32.0
P5699,@techietom,YouTube,video,2024-05-24,1243657.0,None,472.0,0.42,Yes,Google,558.94,None,food,Usa,10000.0,None
P7967,@johndoe,Instagram,video,2024-05-27,860109.0,None,1089.0,7.43,No,Tata,1161.39,1231.39,travel,Usa,None,13.0
P8003,@the_real_amy,YouTube,reel,2024-03-07,1589493.0,None,None,5.29,No,Pepsi,15.688796212804329,1865.76,tech,Usa,516909.0,54.0
P9070,@jdoe,TikTok,reel,2024-07-05,35851.0,1037.0,None,14.92,No,Google,3849.3,9.554328223624887,finance,Usa,None,9999.0
P3188,@techietom,Instagram,video,2022-02-05,770739.0,2634.0,None,None,Yes,Pepsi,2138.111767,18.293507664562668,fitness,India,None,None
P7958,@alex_99,YouTube,image,2022-10-21,5110.0,None,None,12.75,No,Nike,17.008566275924256,12.432371505861136,fashion,India,1033816.0,9999.0
P3295,@sarah123,Instagram,reel,2022-11-03,34947.0,1404.0,1155.0,None,Yes,Apple,4358.86,None,fashion,India,500.0,9999.0
P5227,@techietom,YouTube,reel,2024-05-17,1263490.0,None,None,None,Yes,Samsung,2247.67,311.77,finance,Germany,None,9999.0
P2264,@lifestylelina,YouTube,video,2024-03-14,743942.0,None,201.0,6.41,Yes,Tata,1395.55,22.046889089269612,fitness,Canada,None,9999.0
P5626,@alex_99,Instagram,text,2022-07-10,2563.0,4621.0,None,2.9,Yes,Nike,3210.03,170.0787094,finance,Australia,1720523.0,None
P6903,@jdoe,YouTube,text,2024-07-05,16029.0,3259.0,None,None,None,Netflix,5.770964833183048,18.203336339044185,fitness,Germany,1200000.0,None
P5843,@lifestylelina,YouTube,reel,2022-12-07,None,1132.0,None,None,Yes,Netflix,34.42290351668169,1988.81,tech,Uk,1200000.0,53.0
P3113,@the_real_amy,YouTube,image,2024-01-15,43934.0,None,None,5.37,No,Tata,10.560978358881876,946.52,food,Usa,500.0,None
P3592,@finance_guru,Instagram,image,2022-11-13,None,None,None,None,None,Nike,2554.42,1982.5,finance,India,1200000.0,None
P2056,@lifestylelina,Instagram,reel,2024-06-06,None,2810.0,1326.0,None,Yes,Nike,3362.3,14.48343101893598,tech,Usa,500.0,None
P2022,@sarah123,Twitter,text,2025-09-03,None,None,160.0,None,No,None,6.942290351668169,None,fashion,Usa,None,None
P5250,@sarah123,Instagram,text,2024-07-13,None,None,398.0,0.91,Yes,Adidas,53.71494589720469,1271.37,fashion,Uk,None,14.0
P3369,@the_real_amy,YouTube,reel,2022-01-21,48998.0,4697.0,None,None,None,Pepsi,864.44,963.25051,fitness,Canada,3790828.0,9999.0
P4074,@sarah123,LinkedIn,reel,2025-01-08,763689.0,None,1794.0,None,No,Sony,52.66467538322813,2.5609783588818757,travel,Usa,3462592.0,43.0
P6762,@travelwithsam,TikTok,reel,2025-08-21,1650173.0,2757.0,None,3.32,Yes,Netflix,4764.265562,740.51,tech,Uk,500.0,None
P2625,@sarah123,YouTube,text,2025-12-09,687100.0,None,None,1.79,No,Adidas,2321.18,None,finance,Germany,1200000.0,9999.0
P7243,@alex_99,LinkedIn,reel,2023-03-10,43363.0,1625.0,1283.0,None,Yes,None,563.1927454,2.247520288548242,finance,Usa,500.0,9999.0
P7792,@alex_99,YouTube,text,2023-09-22,5105.0,None,791.0,None,Yes,Cocacola,23.602682596934176,None,travel,Germany,10000.0,36.0
P7396,@alex,YouTube,reel,2022-04-16,42821.0,685.0,1851.0,None,No,Adidas,4109.170232,340.821504,food,Germany,10000.0,9999.0
P1189,@the_real_amy,TikTok,video,2022-10-07,None,None,724.0,6.62,Yes,Samsung,40.18259693417493,14.234445446348063,fitness,Germany,2571665.0,None
P2359,@lifestylelina,YouTube,video,2024-02-14,9067.0,2461.0,1365.0,8.62,No,Cocacola,41.986023444544635,1268.93,fashion,India,1414522.0,None
P2205,@the_real_amy,Twitter,reel,2022-07-26,119675.0,269.0,631.0,None,No,Adidas,7.405320108205591,1789.21,tech,Uk,968061.0,None
P5169,@finance_guru,LinkedIn,text,2024-09-18,619349.0,2014.0,1641.0,None,Yes,Apple,50.20378719567178,359.61,fashion,Usa,10000.0,9999.0
P4264,@alex_99,Instagram,image,2022-09-17,49733.0,840.0,1836.0,7.82,No,Samsung,1120.72,None,fashion,Uk,1200000.0,None
P8309,@alex_99,TikTok,text,2022-12-06,None,None,None,None,None,Apple,24.8930342651037,5.63570784490532,fitness,Canada,500.0,None
P2878,@travelwithsam,YouTube,reel,2023-08-25,1165649.0,None,None,None,Yes,Netflix,21.934174932371505,747.92,food,Usa,500.0,15.0
P2085,@the_real_amy,TikTok,video,2024-08-11,None,None,1495.0,5.43,Yes,Nike,1115.16,1559.03,tech,Usa,10000.0,9999.0
P2953,@travelwithsam,TikTok,reel,2024-10-18,None,3959.0,895.0,None,Yes,Google,3595.51,14.568755635707845,travel,India,1200000.0,None
P1266,@alex_99,Instagram,reel,2022-03-17,None,3652.0,None,8.91,No,Cocacola,2903.25,None,finance,Australia,1200000.0,9999.0
P2683,@alex_99,LinkedIn,reel,2024-07-10,None,1938.0,None,None,Yes,Adidas,1620.09,1112.9,food,Usa,1200000.0,9999.0
P6395,@alex,Instagram,image,2022-04-09,16376.0,424.0,160.0,None,Yes,Cocacola,48.623422001803426,176.03,finance,Usa,3677861.0,None
P6274,@lifestylelina,Twitter,video,2025-03-29,None,None,1014.0,None,None,Netflix,26.26239855725879,296.0029655,food,Usa,500.0,None
P4078,@finance_guru,Instagram,video,2022-01-27,9879.0,572.0,None,None,Yes,Sony,459.8316565,5.466636609558161,fitness,Usa,500.0,None
P9698,@johndoe,Instagram,video,2023-01-07,None,3648.0,841.0,4.24,No,Nike,3447.016699,294.58,fitness,India,500.0,9999.0
P7267,@finance_guru,Twitter,reel,2023-07-13,None,None,841.0,13.91,Yes,Pepsi,20.333633904418395,None,finance,Germany,2829955.0,48.0
P9718,@travelwithsam,YouTube,image,2022-03-15,12722.0,None,1109.0,None,Yes,Google,1415.832214,867.13,fitness,Usa,10000.0,38.0
P4909,@alex_99,TikTok,image,2023-01-15,None,610.0,None,5.94,Yes,Nike,1138.45,3.854824165915239,travel,Uk,1200000.0,9999.0
P8742,@the_real_amy,TikTok,text,2024-08-28,None,2324.0,531.0,None,Yes,Samsung,752.08,855.85,fashion,Usa,500.0,4.0
P6777,@alex_99,Twitter,reel,2023-06-04,30573.0,2791.0,None,None,Yes,Netflix,28.640667267808837,199.98,food,Uk,500.0,52.0
P2462,@jdoe,YouTube,image,2023-05-16,625069.0,None,None,None,No,Pepsi,2620.58,None,food,Usa,1200000.0,28.0
P9520,@johndoe,TikTok,reel,2023-07-20,None,4542.0,None,None,None,Adidas,30.966411181244368,19.74752028854824,travel,Uk,10000.0,56.0
P5722,@sarah123,YouTube,text,2025-07-01,1824290.0,1991.0,None,None,No,None,4842.36,21.854598737601442,fitness,Australia,1200000.0,None
P9224,@alex_99,Instagram,image,2023-05-30,None,1814.0,None,None,Yes,Pepsi,4136.08,None,travel,Canada,1200000.0,None
P6091,@techietom,TikTok,reel,2024-03-28,38314.0,4402.0,None,None,No,Google,1023.800695,581.6,food,India,1200000.0,None
P2573,@the_real_amy,TikTok,reel,2025-01-22,222775.0,None,None,12.09,None,Cocacola,38.68349864743012,9.389089269612263,travel,Usa,500.0,None
P9391,@the_real_amy,Instagram,image,2022-10-15,368854.0,None,None,None,No,Nike,40.32191163210099,10.517470694319206,food,Germany,10000.0,9999.0
P8888,@sarah123,Instagram,image,2023-11-14,37991.0,None,1477.0,None,Yes,Nike,673.38,1525.991036,food,Usa,1200000.0,9999.0
P1000,@sarah123,YouTube,image,2024-09-20,19206.0,2924.0,258.0,None,Yes,None,8.606289449954915,None,fitness,Uk,3015438.0,50.0
P8083,@the_real_amy,Twitter,text,2025-08-06,628423.0,2976.0,219.0,3.78,No,Samsung,2395.024896,111.31,travel,Australia,None,55.0
P2758,@the_real_amy,Twitter,reel,2024-01-23,1868967.0,612.0,927.0,None,Yes,Cocacola,37.240757439134356,15.768710550045085,food,Uk,500.0,None
P3593,@finance_guru,Instagram,video,2024-08-16,None,None,365.0,None,Yes,Nike,7.265892696122633,None,travel,Australia,1200000.0,12.0
P8805,@travelwithsam,Instagram,video,2022-07-17,None,1125.0,None,None,No,Adidas,2964.817894,13.91963480613165,tech,Usa,500.0,9999.0
P1482,@sarah123,LinkedIn,image,2024-06-23,8004.0,2400.0,195.0,13.51,Yes,Apple,41.1903742110009,840.11,tech,Uk,None,9999.0
P1397,@the_real_amy,Twitter,video,2024-06-07,None,3069.0,None,None,No,Google,32.57439134355275,None,food,Uk,3441366.0,9999.0
P3258,@alex_99,LinkedIn,reel,2024-10-22,32220.0,1395.0,1509.0,None,No,Google,3883.209073,1.6230838593327321,fitness,Australia,1200000.0,9999.0
P6863,@alex_99,LinkedIn,video,2023-08-17,None,None,None,None,Yes,Pepsi,436.8118408,2.660054102795311,tech,Germany,500.0,9999.0
P6481,@alex_99,Instagram,image,2023-11-24,46037.0,None,475.0,8.06,Yes,Cocacola,4273.316322,798.44,finance,Australia,1200000.0,26.0
P1683,@alex,Instagram,image,2025-03-02,4079.0,3831.0,None,None,No,Apple,4565.98,145.8238036,finance,Uk,10000.0,None
P5094,@the_real_amy,YouTube,video,2024-04-25,None,None,952.0,1.82,Yes,Tata,4490.88,686.25,fashion,Usa,4629875.0,9999.0
P9108,@alex,LinkedIn,image,2022-06-06,6416.0,1674.0,861.0,None,Yes,Sony,266.41,1780.85,fashion,Canada,None,27.0
P9535,@sarah123,Instagram,reel,2023-07-27,9122.0,None,None,None,No,Pepsi,16.89585211902615,535.0704986,finance,Usa,10000.0,34.0
P1978,@johndoe,Instagram,text,2023-07-24,None,2295.0,155.0,5.65,Yes,Adidas,2.569882777276826,14.650811541929667,tech,Australia,1200000.0,39.0
P4547,@jdoe,Instagram,text,2022-02-23,1253224.0,None,None,None,None,Nike,1954.08,8.551059513074842,finance,Uk,1200000.0,9999.0
P4903,@alex,Twitter,text,2022-11-29,None,None,None,None,None,Tata,3774.38,1904.95,finance,Canada,500.0,9999.0
P6259,@the_real_amy,TikTok,image,2022-09-12,22424.0,None,None,1.37,Yes,None,3868.13,789.2024076,travel,Uk,None,9999.0
P5524,@jdoe,Instagram,text,2022-12-05,8179.0,None,None,0.36,None,Cocacola,2358.88,19.03742110009017,food,Usa,10000.0,None
P5244,@jdoe,LinkedIn,image,2025-02-07,None,4940.0,1230.0,9.49,Yes,Tata,4362.63,14.754283137962128,fitness,Australia,2239173.0,9999.0
P1404,@jdoe,TikTok,image,2025-07-08,21125.0,None,1466.0,None,No,Adidas,590.359219,11.519386834986474,fashion,Uk,1200000.0,56.0
P1534,@sarah123,YouTube,video,2023-10-04,1806533.0,None,None,None,None,Apple,1904.84,320.63,travel,Usa,10000.0,None
P4195,@the_real_amy,Instagram,reel,2025-12-09,None,3917.0,1530.0,14.38,Yes,Google,2848.741805,1467.902503,fitness,Germany,1200000.0,None
P8355,@lifestylelina,Twitter,image,2024-12-01,None,4365.0,None,None,Yes,Apple,1192.91,2.603697024346258,food,Uk,None,22.0
P8439,@travelwithsam,Instagram,video,2025-03-25,18351.0,4178.0,1645.0,None,No,Adidas,38.17628494138864,1591.71,travel,Usa,10000.0,3.0
P4955,@alex,Instagram,reel,2024-05-14,42409.0,2331.0,None,None,No,Apple,40.254057709648336,252.8,food,Usa,10000.0,None
P4005,@jdoe,Twitter,reel,2023-08-16,11002.0,None,None,None,No,None,583.47,None,travel,Canada,10000.0,9999.0
P9481,@lifestylelina,LinkedIn,video,2023-01-09,879383.0,933.0,1460.0,None,Yes,Google,33.65182596934175,877.1740821,fitness,Uk,1200000.0,17.0
P2942,@techietom,YouTube,text,2022-07-23,1066920.0,None,None,None,Yes,Netflix,42.82010820559062,None,fitness,Canada,1200000.0,52.0
P4197,@jdoe,TikTok,video,2022-02-26,None,None,None,3.43,No,Apple,1477.97,16.986023444544635,fitness,Usa,None,9999.0
P2908,@alex,Instagram,text,2022-06-27,None,67.0,None,None,No,Adidas,24.35967087466186,1662.08,tech,Australia,1200000.0,9999.0
P3242,@sarah123,TikTok,text,2023-01-25,16232.0,4008.0,1655.0,None,Yes,Adidas,19.273219116321012,1025.69,fitness,Usa,3626154.0,16.0
P4416,@lifestylelina,Instagram,image,2024-08-06,None,2479.0,1693.0,4.05,No,Adidas,27.59242560865645,6.368349864743012,fitness,Germany,500.0,9999.0
P9903,@the_real_amy,YouTube,reel,2025-07-14,29165.0,None,None,None,No,None,2940.3,14.810640216411182,travel,Uk,None,None
P7750,@finance_guru,Twitter,text,2024-03-26,None,3940.0,1986.0,None,Yes,None,23.97418845807033,1324.84,fashion,Uk,500.0,None
P1747,@johndoe,Twitter,text,2024-09-21,7156.0,None,None,None,Yes,Cocacola,350.98,7.1600541027953115,food,Canada,1200000.0,9999.0
P2039,@jdoe,LinkedIn,reel,2022-07-04,None,None,1031.0,8.63,Yes,Nike,2703.26,1226.61,fashion,Germany,1200000.0,9999.0
P2679,@alex,TikTok,video,2022-01-28,323563.0,3659.0,None,8.08,None,Google,47.32687105500451,5.173579801623084,travel,Canada,1899554.0,9999.0
P9265,@techietom,Instagram,video,2023-07-07,None,None,604.0,None,No,None,1.916140667267809,None,fitness,Canada,2835337.0,40.0
P8723,@travelwithsam,LinkedIn,reel,2023-02-20,14868.0,4600.0,1692.0,None,Yes,Cocacola,44.781334535617674,1718.61,food,Usa,1200000.0,9999.0
P1407,@travelwithsam,Twitter,text,2025-01-24,None,None,539.0,None,No,Sony,31.86350315599639,1405.758925,fashion,Usa,500.0,22.0
P7605,@travelwithsam,Instagram,video,2024-09-30,46571.0,None,None,7.2,No,Netflix,3231.95,None,fitness,Usa,1035086.0,55.0
P4862,@lifestylelina,Twitter,reel,2025-01-22,None,1110.0,1957.0,None,No,Cocacola,2088.7,73.01941993,finance,Usa,1200000.0,9999.0
P7949,@sarah123,YouTube,video,2023-09-02,None,None,261.0,None,Yes,Nike,39.5775473399459,None,tech,Germany,3122381.0,27.0
P9572,@finance_guru,TikTok,text,2025-02-28,40583.0,None,361.0,None,None,Pepsi,2119.83,870.96,fitness,Germany,10000.0,None
P6109,@johndoe,Twitter,video,2022-04-11,1453324.0,None,None,7.13,No,Pepsi,52.79531109107304,None,fitness,Usa,3372955.0,14.0
P6009,@johndoe,LinkedIn,video,2023-07-17,5410.0,4796.0,None,5.03,Yes,Pepsi,3143.615183,None,travel,India,500.0,9999.0
P5542,@sarah123,YouTube,video,2024-05-12,530634.0,None,None,None,Yes,Tata,3313.87,2.321911632100992,travel,Uk,1200000.0,9999.0
